Win,Goals Against,Penalties,Shots,Hits,PK Goals Allows/Min,FO %
0,3.669918699186992,4.055691056910569,30.045934959349594,23.100813008130082,0.0703723774870326,50.16317300400823
1,1.7239837398373983,3.970731707317073,29.882926829268293,21.88617886178862,0.04331530303675624,49.83682699599177
