Win,Blocked Shots,Goals Against,Penalties,Shots,Hits,PK Goals Allows/Min,FO %
0,13.507874015748031,4.02244094488189,3.7114173228346456,31.638976377952755,22.617716535433072,0.08074298711144806,49.781805754544614
1,15.480519480519481,1.9020070838252656,3.6745375836284926,31.750885478158207,21.3258559622196,0.04997517042119994,50.20826216067065
